20	2438
20	2603
20	3072
20	3394
20	3519
20	3569
20	3627
20	3934
20	4576
20	7990
20	8616
20	8725
20	9171
20	9441
21	305
21	683
21	778
21	2566
21	4355
21	4805
21	5330
21	6974
21	7588
21	7988
22	167
22	188
22	331
22	736
22	948
22	2435
22	2610
22	2622
22	2630
22	3779
22	4353
22	5181
22	9757
23	947
23	1920
23	2602
23	2788
23	2901
23	2996
23	3443
23	7367
23	7515
23	8433
23	9156
24	43
24	130
24	1878
24	3686
24	5753
24	6454
24	9121
25	611
25	1137
25	1964
25	2499
25	4522
25	5795
25	8108
25	9942
26	106
26	166
26	254
26	383
26	1583
26	1981
26	2275
26	2765
26	2785
26	3009
26	3030
26	3319
26	3840
26	3879
26	4126
26	4840
26	5195
26	5211
26	5395
26	5475
26	5802
26	6050
26	6486
26	6953
26	7031
26	7117
26	7423
26	8705
26	9237
26	9745
26	9890
27	321
27	1011
27	1130
27	1132
27	3843
27	4519
27	4607
27	4822
27	5170
27	6932
27	8259
27	9837
27	9955
28	10
28	69
28	706
28	1250
28	1370
28	1770
28	2140
28	2334
28	2624
28	2987
28	3205
28	3413
28	3555
28	3632
28	3658
28	3790
28	3980
28	4023
28	4078
28	4367
28	4769
28	4855
28	4926
28	4981
28	5213
28	5382
28	5790
28	6248
28	6284
28	6480
28	6644
28	6821
28	7034
28	7069
28	7085
28	7360
28	7447
28	8018
28	8317
28	8344
28	8507
28	8959
28	8978
28	9216
28	9315
29	38
29	822
29	914
29	1134
29	2922
29	3568
29	5872
29	7324
29	8811
29	9630
30	38
30	63
30	171
30	472
30	518
30	562
30	766
30	1443
30	1610
30	1946
30	2148
30	2550
30	2644
30	3004
30	3444
30	3711
30	3938
30	4253
30	4289
30	4738
30	4788
30	5011
30	5079
30	5166
30	5761
30	5825
30	5910
30	6079
30	6634
30	6772
30	6940
30	7033
30	7115
30	7568
30	7682
30	7801
30	7913
30	8180
30	8490
30	8530
30	8550
30	8650
30	8686
30	8961
30	8981
30	9588
30	9825
31	234
31	410
31	1926
31	3555
31	4151
31	6649
31	6782
31	9823
31	9852
32	499
32	617
32	1409
32	1741
32	1743
32	3093
32	3238
32	3935
32	4000
32	4892
32	5576
32	6793
32	6899
32	7225
32	7405
32	7884
32	9735
32	9898
33	911
33	2008
33	2300
33	2748
33	2862
33	3406
33	4117
33	4223
33	5173
33	6348
33	6492
33	6901
33	8791
34	267
34	1146
34	1274
34	1365
34	7675
34	9896
34	9917
35	1509
35	2662
35	3244
35	3697
35	3863
35	5327
35	6143
35	6400
35	8035
35	8053
35	8107
36	486
36	3859
36	4588
36	4744
36	4963
36	6027
36	6122
36	7140
36	8890
37	321
37	679
37	811
37	845
37	1249
37	1327
37	1713
37	2116
37	2200
37	2377
37	2964
37	2998
37	3314
37	3353
37	3498
37	4134
37	4443
37	4460
37	4634
37	5053
37	5265
37	5296
37	5537
37	6197
37	7061
37	7334
37	7534
37	8521
37	8768
37	8830
37	9081
37	9273
37	9354
37	9404
37	9556
37	9640
37	9827
38	29
38	30
38	63
38	171
38	472
38	643
38	766
38	1660
38	2644
38	3004
38	3224
38	3444
38	3711
38	3852
38	3938
38	4253
38	4512
38	4738
38	4788
38	5011
38	5166
38	5761
38	5825
38	5910
38	6202
38	6310
38	6772
38	7033
38	7801
38	7913
38	8403
38	8490
38	8530
38	8686
38	8785
38	8961
38	9588
39	45
39	96
39	97
39	180
39	606
39	1312
39	2599
39	3005
39	3258
39	4478
39	4568
39	4638
39	4731
39	5697
39	7249
39	7791
39	8575
39	9303
39	9791
40	238
40	705
40	953
40	1411
40	3386
40	3602
40	3635
40	4316
40	5651
40	6199
40	6780
40	8110
40	9932
41	782
41	1546
41	1898
41	3015
41	6789
41	8816
41	8896
42	276
42	1058
42	1292
42	1520
42	1694
42	3211
42	3253
42	3458
42	3645
42	4308
42	4735
42	6276
42	6925
42	6970
42	7101
42	7497
42	8280
42	8463
42	8673
42	9644
42	9809
43	24
43	130
43	606
43	995
43	1704
43	1878
43	3163
43	3205
43	3301
43	3686
43	4433
43	4762
43	5753
43	6454
43	6994
43	7864
43	9084
44	930
44	1373
44	3574
44	7136
44	7962
44	9623
44	9724
45	39
45	96
45	799
45	2599
45	2813
45	4731
45	7016
45	7249
45	7931
45	8575
45	8670
46	1217
46	2068
46	2223
46	2495
46	2807
46	3279
46	3504
46	3596
46	3802
46	4242
46	4286
46	4312
46	4716
46	5659
46	6125
46	6861
46	8161
46	8628
46	9306
47	206
47	905
47	1180
47	1335
47	2017
47	2097
47	2391
47	3359
47	3870
47	5334
47	5336
47	7190
47	7458
47	7693
47	8155
47	8441
47	8880
47	8964
47	9149
48	1504
48	1936
48	2058
48	3146
48	4828
48	6323
48	6673
48	7272
48	7275
48	7429
48	7513
48	7703
49	107
49	1550
49	3036
49	8518
49	8941
49	9535
49	9882
50	116
50	292
50	437
50	503
50	648
50	725
50	848
50	942
50	1118
50	1290
50	1352
50	1406
50	2152
50	2217
50	2364
50	2408
50	2729
50	3042
50	3088
50	3126
50	3127
50	3485
50	3561
50	3608
50	4017
50	4211
50	4360
50	5150
50	5201
50	5496
50	5560
50	5777
50	6113
50	6126
50	6162
50	6233
50	6281
50	6833
50	7001
50	7682
50	7739
50	7800
50	8048
50	8603
50	8800
50	8958
50	9254
50	9299
50	9408
50	9715
51	569
51	865
51	2309
51	6697
51	7219
51	8934
51	9919
52	425
52	632
52	1685
52	2187
52	6776
52	7303
52	7565
53	776
53	802
53	1795
53	2715
53	3104
53	5111
53	7734
53	7826
53	8413
53	9863
54	1643
54	1654
54	2551
54	2687
54	2921
54	2951
54	3195
54	4428
54	4494
54	5148
54	5804
54	6137
54	7442
54	7518
54	7661
54	7669
54	7782
54	7984
54	8205
54	8420
54	8566
54	8740
54	9039
54	9265
54	9372
54	9843
55	138
55	2087
55	2587
55	3324
55	5569
55	5653
55	5851
55	6231
55	6561
55	6875
55	7188
55	8637
56	133
56	582
56	1438
56	2160
56	4185
56	5327
56	7314
56	9072
57	1934
57	3378
57	5156
57	5559
57	6414
57	6900
57	7938
57	9287
58	510
58	993
58	2183
58	2767
58	3454
58	5146
58	6497
58	6805
58	9394
59	842
59	1064
59	1115
59	1361
59	1465
59	1943
59	2170
59	2239
59	3629
59	5503
59	5818
59	5845
59	6662
59	7244
59	7966
59	9397
60	1294
60	2949
60	2966
60	3390
60	4120
60	5492
60	6655
60	7117
60	7771
61	1763
61	4331
61	4665
61	5498
61	6565
61	6808
61	9025
61	9555
62	268
62	603
62	1337
62	1611
62	1988
62	3699
62	3790
62	3946
62	5107
62	5409
62	5925
62	6086
62	6179
62	6429
62	6619
62	7312
62	7321
62	7576
62	7642
62	8923
62	9244
62	9349
63	30
63	38
63	171
63	229
63	472
63	766
63	1946
63	2302
63	2644
63	3004
63	3444
63	3711
63	3938
63	4042
63	4253
63	4565
63	4738
63	4788
63	5166
63	5761
63	5825
63	5910
63	6079
63	6083
63	6281
63	6772
63	7033
63	7599
63	7881
63	7913
63	8180
63	8490
63	8530
63	8686
63	8961
63	9297
63	9588
64	401
64	976
64	1599
64	2539
64	2939
64	3178
64	4139
64	4319
64	4766
64	5294
64	5506
64	5536
64	5874
64	7137
64	7559
64	7745
64	7811
64	8446
64	8784
64	9098
64	9573
64	9727
65	2107
65	3187
65	3242
65	3561
65	3598
65	5159
65	5440
65	8462
66	394
66	946
66	1772
66	5928
66	6572
66	6763
66	7617
67	256
67	569
67	740
67	865
67	2309
67	2744
67	2882
67	3560
67	3609
67	3867
67	5018
67	6697
67	7219
67	7677
67	8360
67	9428
67	9659
67	9919
68	479
68	1887
68	3748
68	3799
68	4046
68	4950
68	7656
68	7659
68	9278
69	28
69	224
69	500
69	1370
69	1406
69	1770
69	2462
69	2987
69	3105
69	3205
69	3413
69	3555
69	3632
69	3980
69	4078
69	4994
69	5213
69	5382
69	5790
69	7069
69	7360
69	8317
69	8344
69	8959
69	8978
69	9027
70	6564
70	6638
70	7075
70	7921
70	9059
70	9153
70	9431
71	78
71	290
71	423
71	2241
71	2332
71	3450
71	5319
71	6363
71	7024
71	8861
71	9846
72	657
72	669
72	1130
72	1132
72	2532
72	3540
72	3743
72	4860
72	5170
72	5313
72	5466
72	6081
72	6161
72	7607
72	8259
72	9179
73	1333
73	2033
73	2193
73	3218
73	4886
73	5187
73	5855
73	6260
73	8369
73	8631
74	118
74	273
74	462
74	564
74	889
74	1482
74	1738
74	1773
74	1873
74	2190
74	2484
74	2982
74	3263
74	3332
74	3721
74	4695
74	5263
74	6152
74	6593
74	6812
74	6971
74	7156
74	7252
74	8583
74	8686
74	9011
74	9032
75	529
75	3831
75	5911
75	6818
75	6942
75	7921
75	8502
75	9930
76	318
76	419
76	481
76	648
76	856
76	961
76	973
76	1260
76	1637
76	2102
76	2184
76	2470
76	2509
76	2582
76	3017
76	3478
76	3588
76	3972
76	4260
76	4443
76	5121
76	5171
76	5219
76	5475
76	5772
76	5843
76	5975
76	6067
76	6118
76	6277
76	6378
76	6628
76	6902
76	7096
76	7253
76	7299
76	8375
76	8449
76	8561
76	8802
76	8990
76	9177
76	9359
76	9666
76	9792
77	2219
77	2898
77	5241
77	5603
77	6010
77	6950
77	8396
77	9278
77	9972
78	71
78	423
78	2241
78	3450
78	5319
78	6363
78	8613
78	8697
78	9920
79	338
79	955
79	1118
79	2857
79	4049
79	4922
79	5350
79	6977
80	259
80	1420
80	1814
80	2215
80	4160
80	4172
80	4303
80	4304
80	4327
80	4575
80	4838
80	6542
80	7048
80	8863
81	1860
81	1944
81	3343
81	3813
81	5118
81	5520
81	5649
81	6174
81	6449
81	6856
81	6912
81	8219
81	8297
82	1529
82	3816
82	4864
82	7981
82	8819
82	9124
82	9629
83	257
83	285
83	452
83	542
83	697
83	1825
83	1909
83	2052
83	2382
83	2945
83	3156
83	3166
83	3232
83	3504
83	3515
83	3764
83	3789
83	4159
83	4638
83	4995
83	5473
83	5488
83	5639
83	5780
83	6302
83	6431
83	6704
83	7179
83	7184
83	8069
83	8456
83	9821
84	1811
84	4002
84	4110
84	4357
84	5105
84	6545
84	7527
84	8780
84	9008
84	9284
84	9389
85	514
85	1765
85	1993
85	2891
85	4930
85	5701
85	7189
85	8838
86	444
86	698
86	945
86	1284
86	1388
86	1827
86	2040
86	2086
86	2099
86	2479
86	2544
86	2667
86	2774
86	2865
86	3160
86	3232
86	3281
86	3463
86	3667
86	3807
86	3811
86	4217
86	4271
86	4450
86	4624
86	4802
86	4848
86	4996
86	5050
86	5130
86	5138
86	5959
86	6028
86	6315
86	6815
86	7125
86	7857
86	8145
86	8473
86	8555
86	8788
86	8810
86	8836
86	9089
86	9202
86	9215
86	9640
86	9738
86	9758
86	9797
87	796
87	1336
87	1792
87	2435
87	2563
87	2984
87	3113
87	3918
87	3978
87	5250
87	6091
87	6241
87	6321
87	6411
87	6556
87	6601
87	6725
87	7056
87	7227
87	7285
87	7612
87	7622
87	7638
87	7728
87	7985
87	8031
87	8081
87	8260
87	8261
87	8630
88	474
88	1241
88	1949
88	2211
88	2227
88	5000
88	5243
88	5946
88	6300
88	6489
88	6558
88	6813
88	7670
88	8111
88	8643
88	9044
88	9063
88	9442
89	3893
89	4780
89	5991
89	6715
89	7256
89	7897
89	8908
89	9950
90	225
90	1172
90	1322
90	2117
90	2340
90	2988
90	3381
90	4282
90	4671
90	4932
90	5029
90	5314
90	5637
90	5689
90	7029
90	7945
90	8618
90	8779
90	9023
90	9676
90	9740
91	208
91	1728
91	2177
91	2385
91	2914
91	3085
91	4819
91	5560
91	6269
91	6708
91	9215
91	9280
92	252
92	287
92	506
92	1307
92	1461
92	1526
92	1560
92	1689
92	2674
92	2843
92	2897
92	3238
92	4064
92	4066
92	4319
92	4553
92	4662
92	4847
92	5037
92	5127
92	5317
92	5345
92	5908
92	5983
92	6120
92	6499
92	6974
92	7329
92	7502
92	8142
92	8286
92	8337
92	8430
92	9111
92	9182
92	9266
92	9685
93	714
93	911
93	2008
93	2100
93	2173
93	2199
93	2300
93	2370
93	2748
93	2862
93	2923
93	3062
93	3880
93	3945
93	4117
93	4223
93	4343
93	4521
93	4786
93	5173
93	5370
93	5877
93	6901
93	6938
93	7542
93	7975
93	8107
93	8465
93	8544
93	8791
93	9197
93	9315
93	9605
94	1262
94	2354
94	3133
94	5412
94	6341
94	7165
94	7265
94	7413
94	8044
94	9451
94	9712
95	243
95	457
95	695
95	2425
95	2912
95	3926
95	4153
95	4189
95	4773
95	4964
95	5048
95	5776
95	6855
95	7751
95	7948
95	8027
95	8095
95	8243
96	39
96	45
96	97
96	2599
96	4769
96	5054
96	5697
96	6880
96	7249
96	8575
96	9303
96	9791
97	39
97	96
97	2570
97	2599
97	2813
97	3119
97	3258
97	3882
97	4478
97	4731
97	4895
97	5054
97	5136
97	5540
97	7249
97	7931
97	8252
97	8338
97	8575
97	8910
97	9016
97	9303
97	9763
98	201
98	1159
98	2172
98	3963
98	6730
98	7678
98	8874
98	8897
99	342
99	358
99	721
99	748
99	863
99	1205
99	1777
99	1850
99	2843
99	2848
99	2976
99	3069
99	3520
99	3713
99	3991
99	3997
99	4170
99	5696
99	5867
99	7062
99	7343
99	7611
99	7735
99	7909
99	8114
99	8166
99	8388
99	9117
99	9234
99	9694
99	9778
99	9962
100	263
100	611
100	1792
100	1964
100	2499
100	3451
100	3862
100	4021
100	4214
100	4522
100	5795
100	6212
100	6611
100	7328
100	8067
100	8265
100	9705
101	254
101	1170
101	1583
101	1660
101	2785
101	2984
101	3879
101	5195
101	5475
101	6050
101	7740
101	9237
101	9745
102	7
102	1543
102	2084
102	2409
102	3956
102	4283
102	5185
102	6135
102	6456
102	6855
102	7350
102	8006
102	9169
103	179
103	415
103	1124
103	1441
103	2287
103	2737
103	3047
103	3202
103	3983
103	4190
103	4289
103	4331
103	5253
103	5328
103	5971
103	6102
103	6339
103	6435
103	6859
103	7099
103	7241
103	7403
103	8430
103	8576
103	8593
103	8900
103	9062
103	9159
103	9189
103	9698
103	9715
104	429
104	519
104	860
104	1032
104	1197
104	1525
104	1737
104	1795
104	2167
104	3121
104	5158
104	6396
104	7045
104	8066
104	8731
104	8765
104	8897
104	9635
104	9827
105	210
105	1418
105	1967
105	2416
105	2798
105	7397
105	7777
106	26
106	166
106	254
106	1116
106	1170
106	1583
106	1660
106	2765
106	2785
106	2786
106	2795
106	2884
106	3840
106	5195
106	5752
106	6047
106	6591
106	7117
106	7604
106	8586
106	8705
106	9158
106	9182
106	9217
106	9237
106	9706
106	9745
107	49
107	1550
107	3036
107	4897
107	8329
107	8518
107	8941
107	9535
108	555
108	2862
108	3001
108	3832
108	7390
108	7427
108	8387
108	8987
108	9245
109	1003
109	1202
109	1228
109	1265
109	1405
109	1626
109	2675
109	2952
109	3199
109	3385
109	3480
109	3557
109	3736
109	4020
109	4042
109	4496
109	4622
109	4793
109	5489
109	5656
109	5781
109	7997
109	8823
109	8992
109	9194
109	9208
109	9398
109	9475
110	326
110	1688
110	6354
110	7145
110	7230
110	7873
110	9109
111	125
111	1155
111	2196
111	2498
111	2871
111	6659
111	7342
111	8361
111	8753
111	9454
111	9596
112	631
112	648
112	1031
112	1509
112	2066
112	2889
112	3538
112	3757
112	3829
112	4314
112	4724
112	6535
112	7090
112	7176
112	8537
112	9180
112	9382
112	9999
113	2568
113	4041
113	4558
113	6022
113	6416
113	7288
113	7461
113	7509
113	8151
113	8164
113	8348
113	8350
113	8508
113	9353
114	822
114	1051
114	1134
114	2045
114	2922
114	3568
114	3811
114	4787
114	5402
114	5476
114	5872
114	6584
114	7084
114	7324
114	7700
114	8205
114	8232
114	8811
114	8990
114	9186
114	9192
114	9630
115	519
115	607
115	1619
115	2333
115	2409
115	2457
115	3395
115	3850
115	3923
115	4083
115	4585
115	4935
115	5090
115	5288
115	6254
115	6390
115	6571
115	7021
115	7100
115	7754
115	8115
115	8878
115	9376
115	9413
116	50
116	503
116	1352
116	5896
116	6281
116	6798
116	6833
116	8048
116	8800
117	5
117	1059
117	1750
117	6582
117	6956
117	7238
117	8157
118	74
118	564
118	1773
118	2982
118	3263
118	3721
118	4124
118	6287
118	6971
118	8583
119	676
119	726
119	1335
119	1579
119	1631
119	2037
119	2515
119	2747
119	3255
119	4425
119	4505
119	4861
119	5334
119	5558
119	5954
119	6156
119	7120
119	9042
119	9124
119	9174
119	9568
120	774
120	3209
120	3335
120	4483
120	5626
120	6627
120	7279
121	1058
121	1952
121	2008
121	3458
121	4308
121	5255
121	6925
121	6970
121	7497
121	8463
121	9644
122	1391
122	1932
122	2213
122	4228
122	5016
122	5336
122	5712
122	6349
122	9270
123	433
123	3332
123	3583
123	4837
123	7489
123	7954
123	9271
123	9523
123	9855
124	342
124	712
124	1218
124	1464
124	1835
124	2164
124	3315
124	4213
124	4290
124	5246
124	5288
124	5334
124	5392
124	5441
124	5471
124	5583
124	6118
124	6182
124	6398
124	6641
124	7096
124	7667
124	7710
124	8118
124	8341
124	8786
124	8792
124	9120
124	9755
124	9965
125	111
125	2196
125	2871
125	6659
125	7342
125	7795
125	8361
125	8753
125	9454
125	9596
126	676
126	801
126	1579
126	1809
126	4182
126	4425
126	5334
126	5558
126	5954
126	8694
127	310
127	1110
127	1157
127	1910
127	3185
127	3260
127	6073
127	7596
128	174
128	4777
128	6356
128	8298
128	8514
128	9465
128	9717
129	599
129	1523
129	2379
129	3911
129	4476
129	4943
129	5413
129	5966
129	6399
129	7297
129	7770
129	8829
129	9710
130	24
130	43
130	744
130	995
130	1704
130	1878
130	2023
130	2488
130	3163
130	3414
130	3686
130	4194
130	4762
130	6454
130	6645
130	6994
130	7864
130	8624
130	9084
130	9699
131	2066
131	2169
131	3883
131	4062
131	5702
131	6004
131	6680
131	7242
132	517
132	873
132	1097
132	1488
132	2158
132	2357
132	3546
132	3777
132	3917
132	3990
132	4562
132	4973
132	5486
132	5643
132	5795
132	6365
132	6386
132	6541
132	6863
132	6911
132	8577
133	56
133	2700
133	3681
133	4489
133	5688
133	7671
133	7809
133	8157
133	8255
134	451
134	4697
134	6267
134	6845
134	7507
134	8450
134	9532
135	609
135	944
135	1662
135	2060
135	2455
135	2572
135	5101
135	7341
135	7879
135	9437
136	896
136	1925
136	2032
136	2256
136	2360
136	2622
136	3331
136	3725
137	1202
137	1265
137	1405
137	3191
137	3199
137	3736
137	4020
137	4496
137	4541
137	5781
137	8248
137	9208
137	9475
138	55
138	1796
138	2087
138	2587
138	2882
138	3324
138	5653
138	5743
138	5851
138	6075
138	6875
138	7188
138	8520
138	8637
138	8845
139	274
139	554
139	637
139	1321
139	3110
139	3204
139	3676
139	4513
139	5057
139	5151
139	7158
139	7779
139	7923
139	8068
139	9114
139	9380
139	9510
139	9517
139	9642
139	9703
139	9826
140	2931
140	3028
140	4023
140	4187
140	5390
140	7457
140	8746
141	176
141	960
141	1553
141	2266
141	3114
141	3251
141	4040
141	4387
141	5652
141	6588
141	7380
141	8083
141	9873
141	9908
142	3849
142	4183
142	4303
142	6558
142	7941
142	8281
142	9101
143	386
143	1664
143	2513
143	4098
143	4591
143	7359
143	7604
143	8533
143	9551
144	204
144	406
144	2972
144	3459
144	4300
144	4893
144	8858
144	9950
145	571
145	684
145	2066
145	3883
145	6680
145	8829
145	9449
146	772
146	1486
146	1785
146	2176
146	2483
146	3344
146	5049
146	5289
146	5827
146	7335
146	7484
146	7992
146	9262
147	722
147	2146
147	3644
147	4167
147	4654
147	6471
147	7153
147	8162
147	9031
147	9237
148	1091
148	2763
148	4302
148	8956
148	9060
148	9479
148	9695
149	872
149	2205
149	2517
149	3419
149	4544
149	5294
149	5884
149	6589
149	8338
150	316
150	512
150	702
150	818
150	920
150	1061
150	1506
150	1545
150	1565
150	2884
150	4347
150	4636
150	4792
150	5392
150	5456
150	5463
150	7217
150	7369
150	7602
150	8261
150	8693
150	9393
151	2153
151	4471
151	4758
151	5646
151	5881
151	6288
151	9049
152	1776
152	2336
152	2978
152	3634
152	4003
152	4238
152	5284
152	5633
152	6624
152	7438
152	9383
153	528
153	1629
153	1713
153	4377
153	6826
153	8122
153	8813
153	9258
154	545
154	1635
154	2151
154	2265
154	3072
154	3551
154	3787
154	4180
154	4487
154	4647
154	5156
154	5197
154	5430
154	6359
154	6490
154	6768
154	7504
154	7908
154	8620
154	8792
154	8884
154	9801
154	9894
155	344
155	950
155	2508
155	2752
155	3441
155	3564
155	3940
155	4632
155	5095
155	7345
155	9543
156	772
156	1415
156	1882
156	3338
156	3643
156	4155
156	5718
156	6062
156	6683
157	767
157	1062
157	2281
157	5178
157	7235
157	7613
157	7634
157	8408
157	9037
157	9930
158	379
158	1392
158	1500
158	1599
158	1876
158	1885
158	3209
158	4026
158	4549
158	5147
158	6243
158	6263
158	6962
158	7535
158	7708
158	9553
158	9779
158	9915
159	282
159	706
159	1118
159	2373
159	4994
159	5018
159	5350
159	8568
159	9683
160	725
160	790
160	1699
160	1708
160	1791
160	2059
160	2224
160	2600
160	2642
160	2905
160	3873
160	4225
160	4399
160	5045
160	5904
160	6024
160	6229
160	6239
160	6516
160	6586
160	6969
160	7073
160	7229
160	7270
160	7402
160	7445
160	8380
160	8445
160	8845
160	9198
160	9215
160	9291
161	616
161	1788
161	1902
161	2663
161	3144
161	3305
161	3825
161	4381
161	4706
161	5068
161	6056
161	7071
161	7466
161	7499
161	9803
162	2348
162	2789
162	2800
162	3236
162	3549
162	4704
162	6463
162	8068
162	9163
162	9804
163	277
163	753
163	1191
163	2055
163	3208
163	4668
163	5561
163	7072
163	8974
163	9212
164	376
164	657
164	1393
164	1719
164	2808
164	3630
164	3910
164	3992
164	4161
164	5836
164	5926
164	6394
164	7477
164	7865
164	8221
164	8831
164	9053
164	9165
165	16
165	680
165	1767
165	3463
165	3508
165	3882
165	4072
165	4984
165	5847
165	5930
165	7105
165	7317
166	26
166	106
166	254
166	900
166	1170
166	1583
166	1660
166	2275
166	2765
166	2785
166	3254
166	3371
166	3569
166	3840
166	5395
166	5475
166	6005
166	6050
166	6486
166	7604
166	7814
166	8705
166	9217
166	9237
166	9450
166	9706
166	9745
166	9890
167	22
167	396
167	1614
167	1776
167	2618
167	3467
167	4280
167	5965
167	7549
167	8719
167	9380
168	909
168	2258
168	2574
168	2649
168	4640
168	4927
168	7849
168	9041
168	9182
169	886
169	1293
169	1962
169	2310
169	3762
169	5469
169	6137
169	6171
169	6275
169	8025
169	8991
170	254
170	2765
170	5475
170	6450
170	6926
170	9237
170	9706
170	9745
171	30
171	38
171	63
171	472
171	766
171	1325
171	1610
171	1946
171	2550
171	2585
171	2644
171	3004
171	3127
171	3444
171	4253
171	4432
171	4738
171	4788
171	5089
171	5166
171	5761
171	5825
171	6079
171	6772
171	7033
171	7405
171	7759
171	7801
171	7913
171	8490
171	8530
171	8686
171	8961
171	9318
171	9588
172	1513
172	1561
172	2488
172	2834
172	2879
172	2902
172	3342
172	3376
172	3920
172	4324
172	4627
172	5139
172	5167
172	6217
172	6335
172	6519
172	6528
172	6733
172	8201
172	8304
172	8358
172	8390
172	8667
172	8921
172	9577
173	1435
173	2237
173	3407
173	5072
173	6104
173	8708
173	9325
173	9714
174	128
174	862
174	870
174	2422
174	3812
174	4409
174	4509
174	5148
174	6048
174	6132
174	7564
174	8042
174	8609
174	9780
175	402
175	2709
175	2724
175	2917
175	3973
175	6034
175	7751
175	8396
176	141
176	642
176	960
176	1373
176	1525
176	1553
176	2140
176	2168
176	2266
176	2816
176	3066
176	3114
176	4001
176	4040
176	4387
176	4661
176	4792
176	6052
176	6945
176	7144
176	7380
176	7657
176	8083
176	8326
176	8692
176	9873
176	9908
177	576
177	722
177	964
177	3286
177	3642
177	3644
177	4167
177	4184
177	5455
177	6471
177	6855
177	7153
177	7798
177	8129
177	9031
177	9033
178	1293
178	1962
178	3009
178	3409
178	3974
178	4451
178	5242
178	5469
178	6171
178	6275
178	6584
178	7009
178	8294
178	9174
178	9848
179	103
179	1151
179	1785
179	3344
179	3745
179	5676
179	6791
179	9262
180	39
180	2599
180	4478
180	4731
180	5688
180	5697
180	5850
180	7249
180	9188
181	768
181	1160
181	1834
181	1851
181	2419
181	2474
181	2561
181	2769
181	3171
181	3499
181	4127
181	4290
181	5294
181	5320
181	5412
181	5518
181	5784
181	6939
181	7846
181	7863
181	9470
181	9507
181	9766
181	9922
182	2015
182	2497
182	3078
182	4092
182	4430
182	4659
182	5100
182	6000
182	6147
182	6704
182	7490
182	8756
183	1752
183	1923
183	2296
183	2349
183	4378
183	4956
183	5124
183	5593
183	6144
183	7980
183	8255
183	8674
183	8922
183	9718
183	9799
183	9818
183	9911
184	1631
184	3427
184	3806
184	4140
184	4296
184	4517
184	7281
184	7566
184	8153
184	8564
184	8670
184	9126
184	9293
184	9436
185	744
185	1752
185	2035
185	2296
185	2349
185	4363
185	4661
185	5593
185	9628
185	9718
185	9911
186	398
186	615
186	911
186	941
186	1067
186	1114
186	1360
186	1426
186	1805
186	1827
186	1874
186	3110
186	3288
186	3355
186	3943
186	4334
186	4630
186	4791
186	4797
186	4933
186	5312
186	5719
186	7199
186	7961
186	8497
187	843
187	1014
187	3220
187	3227
187	3364
187	4056
187	5936
188	22
188	736
188	2205
188	2630
188	3779
188	5181
188	9757
189	366
189	1054
189	1568
189	1800
189	1888
189	1927
